-0.501313	-0.504007	,   -0.5	   -0.5	-0.0005	      1	,0.00131353	0.00400658	
 0.498155	-0.502642	,   0.5	  -0.5	0.0005	     1	, 0.0018451	0.00264159	
 1.49709	-0.50086	,   1.5	  -0.5	0.0015	     1	, 0.00290491	0.000860136	
  2.49651	-0.499376	,   2.5	  -0.5	0.0025	     1	,  0.00348772	-0.000623977	
-2.49318	0.497751	,   -2.5	    0.5	-0.0025	      1	,-0.00681935	 0.00224942	
-1.49539	0.499736	,   -1.5	    0.5	-0.0015	      1	,-0.00461221	0.000263762	
-0.497339	  0.50222	,   -0.5	    0.5	-0.0005	      1	,-0.00266028	-0.00221991	
0.501766	 0.50297	,   0.5	   0.5	0.0005	     1	,-0.00176671	-0.00296959	
 1.50046	0.504562	,   1.5	   0.5	0.0015	     1	,-0.00045871	-0.00456191	
  2.4984	0.506131	,   2.5	   0.5	0.0025	     1	, 0.00160246	-0.00613139	
-2.4891	1.50422	,   -2.5	    1.5	-0.0025	      1	, -0.0108998	-0.00422319	
-1.49309	 1.50821	,   -1.5	    1.5	-0.0015	      1	,-0.00690523	-0.00820897	
-0.494148	  1.50969	,   -0.5	    1.5	-0.0005	      1	,-0.00585156	-0.00969137	
0.504244	  1.5104	,   0.5	   1.5	0.0005	     1	,-0.00424415	 -0.0104042	
1.50314	1.51166	,   1.5	   1.5	0.0015	     1	,-0.00313745	 -0.0116627	
2.50128	1.51229	,   2.5	   1.5	0.0025	     1	,-0.00128119	 -0.0122883	
-2.49995	-1.51476	,  -2.5	  -1.5	0.0015	     1	,-5.47517E-05	   0.0147583	
-1.50166	-1.51196	,  -1.5	  -1.5	0.0015	     1	,0.00166382	 0.0119643	
-0.504184	 -1.50977	,  -0.5	  -1.5	0.0015	     1	,0.00418371	0.00977544	
0.495459	-1.50846	,   0.5	  -1.5	0.0015	     1	,0.00454054	 0.0084598	
1.49463	-1.5075	,   1.5	  -1.5	0.0015	     1	,0.00537356	0.00750216	
  2.4941	-1.50709	,   2.5	  -1.5	0.0015	     1	,0.00589948	0.00708779	
 -2.49606	-0.508544	,  -2.5	  -0.5	0.0005	     1	,-0.00394009	 0.00854378	
 -1.49892	-0.506096	,  -1.5	  -0.5	0.0005	     1	,-0.00108138	 0.00609642	
-0.501043	-0.504062	,  -0.5	  -0.5	0.0005	     1	,0.00104326	0.00406229	
 0.498316	-0.502689	,   0.5	  -0.5	0.0005	     1	,0.00168413	0.00268909	
  1.49748	-0.501067	,   1.5	  -0.5	0.0005	     1	,0.00251559	0.00106727	
  2.49659	-0.499479	,   2.5	  -0.5	0.0005	     1	,  0.00340628	-0.000520819	
-2.49297	0.497835	,   -2.5	    0.5	-0.0005	      1	,-0.00702858	  0.0021651	
-1.49556	 0.50048	,   -1.5	    0.5	-0.0005	      1	, -0.00444195	-0.000480745	
-0.497093	 0.502306	,   -0.5	    0.5	-0.0005	      1	,-0.00290734	-0.00230667	
0.502041	0.502945	,    0.5	    0.5	-0.0005	      1	,-0.00204083	-0.00294515	
 1.50059	0.504703	,    1.5	    0.5	-0.0005	      1	,-0.000593867	 -0.00470295	
 2.49863	0.506221	,    2.5	    0.5	-0.0005	      1	, 0.00137307	-0.00622116	
-2.48927	 1.50464	,   -2.5	    1.5	-0.0015	      1	, -0.0107331	-0.00464084	
-1.49298	 1.50792	,   -1.5	    1.5	-0.0015	      1	, -0.0070204	-0.00792278	
-0.494457	  1.51028	,   -0.5	    1.5	-0.0015	      1	,-0.00554299	  -0.010279	
0.504029	 1.51064	,    0.5	    1.5	-0.0015	      1	,-0.00402926	 -0.0106379	
1.50269	1.51225	,    1.5	    1.5	-0.0015	      1	,-0.00268794	 -0.0122531	
2.50147	1.51179	,    2.5	    1.5	-0.0015	      1	,-0.00147133	 -0.0117916	
-2.49956	-1.51471	,  -2.5	  -1.5	0.0025	     1	,-0.000442532	   0.0147139	
 -1.5016	-1.51197	,  -1.5	  -1.5	0.0015	     1	,0.00159654	 0.0119709	
-0.504005	 -1.50969	,  -0.5	  -1.5	0.0005	     1	,0.00400509	0.00969444	
0.495622	-1.50831	,    0.5	   -1.5	-0.0005	      1	,0.00437768	0.00830534	
 1.49485	-1.50731	,    1.5	   -1.5	-0.0015	      1	,0.00515392	0.00730965	
 2.49453	-1.50691	,    2.5	   -1.5	-0.0025	      1	,0.00546896	0.00690738	
 -2.49601	-0.508224	,  -2.5	  -0.5	0.0025	     1	,-0.00398844	  0.0082243	
 -1.49887	-0.505777	,  -1.5	  -0.5	0.0015	     1	,-0.00113376	 0.00577718	
-0.500822	-0.503865	,  -0.5	  -0.5	0.0005	     1	,0.000822549	 0.00386523	
 0.498721	-0.502629	,    0.5	   -0.5	-0.0005	      1	,0.00127918	0.00262875	
  1.49752	-0.500731	,    1.5	   -0.5	-0.0015	      1	, 0.0024803	0.00073082	
  2.49677	-0.499136	,    2.5	   -0.5	-0.0025	      1	, 0.00323125	-0.00086448	
-2.49272	0.497918	,  -2.5	   0.5	0.0025	     1	,-0.00727423	 0.00208194	
-1.49488	0.500058	,  -1.5	   0.5	0.0015	     1	, -0.00512005	-5.79918E-05	
-0.496846	 0.502357	,  -0.5	   0.5	0.0005	     1	,-0.00315335	-0.00235712	
0.502205	0.503201	,    0.5	    0.5	-0.0005	      1	,-0.00220493	-0.00320133	
 1.50082	0.504914	,    1.5	    0.5	-0.0015	      1	,-0.00081589	-0.00491423	
 2.49874	0.506548	,    2.5	    0.5	-0.0025	      1	, 0.00125427	-0.00654767	
-2.48871	 1.50426	,  -2.5	   1.5	0.0025	     1	, -0.0112846	-0.00425906	
-1.49278	 1.50836	,  -1.5	   1.5	0.0015	     1	,-0.00722093	 -0.0083625	
-0.493872	   1.5097	,  -0.5	   1.5	0.0005	     1	,-0.00612807	-0.00969638	
0.504474	 1.51037	,    0.5	    1.5	-0.0005	      1	,-0.0044739	-0.0103653	
1.50309	1.51222	,    1.5	    1.5	-0.0015	      1	,-0.00308647	 -0.0122196	
2.50151	1.51241	,    2.5	    1.5	-0.0025	      1	,-0.00151211	 -0.0124144	
 -2.4995	-1.51463	,-2.5	-1.5	   0	   1	,-0.000504934	   0.0146292	
-1.50143	 -1.5118	,-1.5	-1.5	   0	   1	,0.00143138	 0.0118013	
-0.503835	 -1.50971	,-0.5	-1.5	   0	   1	, 0.0038353	0.00971276	
0.495726	-1.50816	, 0.5	-1.5	   0	   1	,0.00427436	0.00815906	
  1.4949	-1.50719	, 1.5	-1.5	   0	   1	,0.00510306	0.00719389	
 2.49432	-1.50685	, 2.5	-1.5	   0	   1	,0.00567528	0.00685116	
 -2.49588	-0.508327	,-2.5	-0.5	   0	   1	,-0.00411609	 0.00832665	
 -1.49875	-0.505878	,-1.5	-0.5	   0	   1	,-0.00124501	 0.00587795	
-0.500768	-0.503861	,-0.5	-0.5	   0	   1	,0.000767564	  0.0038613	
 0.498706	-0.502583	, 0.5	-0.5	   0	   1	,0.00129443	0.00258335	
 1.49765	-0.50105	, 1.5	-0.5	   0	   1	,0.00235209	0.00105019	
   2.4969	-0.499379	, 2.5	-0.5	   0	   1	,  0.00310267	-0.000620618	
-2.49228	0.497308	,-2.5	 0.5	   0	   1	,-0.00771538	 0.00269203	
-1.49505	0.499848	,-1.5	 0.5	   0	   1	,-0.00494552	0.000152444	
-0.496995	 0.502296	,-0.5	 0.5	   0	   1	,-0.00300547	-0.00229568	
0.502192	0.503031	,0.5	0.5	  0	  1	,-0.00219201	 -0.0030312	
1.50073	0.50503	,1.5	0.5	  0	  1	,-0.000726969	 -0.00502991	
 2.49881	0.506432	,2.5	0.5	  0	  1	, 0.00119156	-0.00643245	
-2.48923	  1.5049	,-2.5	 1.5	   0	   1	, -0.0107709	-0.00489771	
-1.4926	1.50788	,-1.5	 1.5	   0	   1	,-0.00740271	-0.00787896	
-0.494077	  1.51011	,-0.5	 1.5	   0	   1	,-0.00592311	 -0.0101084	
0.50435	 1.5107	,0.5	1.5	  0	  1	,-0.00435023	 -0.0107004	
1.50346	1.51105	,1.5	1.5	  0	  1	,-0.00345727	 -0.0110459	
2.50132	1.51302	,2.5	1.5	  0	  1	,-0.00131671	  -0.013016	


2017/06/20 13:50:19.9183(c1CalibrationProcess)GENERIC_MESSAGE,Before,    0.73627	   0.128426	  0.0396587	-0.00288426	  0.0223274	  0.0018938	
2017/06/20 13:50:19.9183(c1CalibrationProcess)GENERIC_MESSAGE,After,  0.735291	  0.128877	 0.0396013	-0.0509154	 -0.035147	0.00139668	
2017/06/20 13:50:19.9183(c1CalibrationProcess)GENERIC_MESSAGE,Error Vector,-0.000976828	 0.000452679	-7.79772E-05	  -0.0480153	  -0.0574728	-0.000663579	
2017/06/20 13:50:19.9183(c1CalibrationProcess)GENERIC_MESSAGE,Error Vector Norm,0.0749012464529324
2017/06/20 13:53:38.8246(c1CalibrationProcess)GENERIC_MESSAGE,Average,0.00864274848683426
Deviation,0.00397168190613151
Count,121
Data Pairs,Real,Ideal,Error
-2.50264	-1.51056	,-2.5	-1.5	   0	   1	,0.00264185	 0.0105647	
-2.50266	-1.51059	,   -2.5	   -1.5	-0.0015	      1	,0.00266022	 0.0105949	
-1.50515	-1.50875	,   -1.5	   -1.5	-0.0015	      1	,0.00515378	0.00875338	
-0.507968	 -1.50722	,   -0.5	   -1.5	-0.0015	      1	, 0.0079676	0.00721804	
0.491802	-1.50773	,    0.5	   -1.5	-0.0015	      1	,0.00819777	0.00773166	
  1.4895	-1.50678	,    1.5	   -1.5	-0.0015	      1	, 0.0104958	0.00678319	
 2.48863	-1.50659	,    2.5	   -1.5	-0.0015	      1	, 0.0113687	0.00659423	
 -2.49609	-0.504835	,   -2.5	   -0.5	-0.0005	      1	,-0.00390639	  0.0048352	
  -1.4996	-0.503125	,   -1.5	   -0.5	-0.0005	      1	,-0.000400551	  0.00312559	
-0.502224	-0.502062	,   -0.5	   -0.5	-0.0005	      1	,0.00222352	0.00206225	
  0.49664	-0.501949	,    0.5	   -0.5	-0.0005	      1	,0.00335953	  0.001949	
  1.49493	-0.501176	,    1.5	   -0.5	-0.0005	      1	,0.00506816	0.00117674	
  2.49331	-0.500052	,    2.5	   -0.5	-0.0005	      1	, 0.00668662	5.26798E-05	
-2.49245	0.503013	,  -2.5	   0.5	0.0005	     1	,-0.00754884	-0.00301374	
-1.49427	0.503214	,  -1.5	   0.5	0.0005	     1	,-0.00573243	-0.00321451	
-0.495917	 0.503249	,  -0.5	   0.5	0.0005	     1	,-0.00408327	-0.00324973	
0.502554	0.502878	,   0.5	   0.5	0.0005	     1	,-0.00255363	-0.00287801	
1.50076	0.50388	,   1.5	   0.5	0.0005	     1	,-0.000756341	 -0.00388039	
 2.49801	0.504507	,   2.5	   0.5	0.0005	     1	, 0.00199419	-0.00450762	
-2.4858	1.50869	,  -2.5	   1.5	0.0015	     1	, -0.0142002	-0.00868665	
-1.48942	 1.51052	,  -1.5	   1.5	0.0015	     1	,-0.0105752	-0.0105245	
-0.49127	 1.51104	,  -0.5	   1.5	0.0015	     1	,-0.00872992	 -0.0110411	
0.506947	 1.51013	,   0.5	   1.5	0.0015	     1	,-0.00694704	 -0.0101299	
 1.5055	1.51014	,   1.5	   1.5	0.0015	     1	,-0.00550496	 -0.0101367	
2.50321	1.50914	,   2.5	   1.5	0.0015	     1	, -0.0032122	-0.00914313	
-2.50223	-1.51053	,   -2.5	   -1.5	-0.0025	      1	,0.00222766	  0.010529	
-1.50489	-1.50839	,   -1.5	   -1.5	-0.0015	      1	,0.00488814	 0.0083863	
-0.508006	 -1.50721	,   -0.5	   -1.5	-0.0005	      1	,0.00800645	0.00720662	
0.491748	-1.50756	,   0.5	  -1.5	0.0005	     1	,0.00825139	0.00756169	
 1.48953	-1.50688	,   1.5	  -1.5	0.0015	     1	, 0.0104709	0.00688419	
 2.48854	-1.50618	,   2.5	  -1.5	0.0025	     1	, 0.0114562	0.00618243	
 -2.49635	-0.505063	,   -2.5	   -0.5	-0.0025	      1	,-0.0036513	0.00506284	
 -1.49961	-0.503366	,   -1.5	   -0.5	-0.0015	      1	,-0.00039025	 0.00336601	
-0.502515	-0.502171	,   -0.5	   -0.5	-0.0005	      1	, 0.0025154	0.00217145	
 0.496394	-0.501791	,   0.5	  -0.5	0.0005	     1	,0.00360527	0.00179085	
  1.49477	-0.500965	,   1.5	  -0.5	0.0015	     1	, 0.00522905	0.000964993	
  2.49322	-0.500038	,   2.5	  -0.5	0.0025	     1	, 0.00678054	3.81098E-05	
-2.49251	0.503132	,   -2.5	    0.5	-0.0025	      1	,-0.00749171	-0.00313205	
-1.49379	0.502013	,   -1.5	    0.5	-0.0015	      1	,-0.00621123	-0.00201275	
-0.496168	 0.503169	,   -0.5	    0.5	-0.0005	      1	,-0.00383181	-0.00316914	
0.502361	0.502858	,   0.5	   0.5	0.0005	     1	,-0.00236171	-0.00285824	
 1.50063	0.503792	,   1.5	   0.5	0.0015	     1	,-0.000634276	 -0.00379191	
 2.49789	0.504304	,   2.5	   0.5	0.0025	     1	, 0.00210398	-0.00430392	
-2.48647	 1.50924	,   -2.5	    1.5	-0.0025	      1	, -0.0135254	-0.00923964	
-1.48932	 1.51019	,   -1.5	    1.5	-0.0015	      1	,-0.0106769	-0.0101918	
-0.491311	  1.51071	,   -0.5	    1.5	-0.0005	      1	,-0.00868864	  -0.010714	
0.506754	 1.51025	,   0.5	   1.5	0.0005	     1	,-0.00675385	 -0.0102487	
1.50574	1.50986	,   1.5	   1.5	0.0015	     1	,-0.00573814	-0.00986085	
 2.5033	1.50911	,   2.5	   1.5	0.0025	     1	,-0.00330219	-0.00910885	
-2.50238	-1.51038	,  -2.5	  -1.5	0.0015	     1	,0.00238396	 0.0103791	
  -1.505	-1.50847	,  -1.5	  -1.5	0.0015	     1	,0.00500259	0.00847469	
-0.507821	 -1.50696	,  -0.5	  -1.5	0.0015	     1	,0.00782102	0.00696326	
0.491726	-1.50762	,   0.5	  -1.5	0.0015	     1	,0.00827354	0.00761888	
 1.48956	-1.50692	,   1.5	  -1.5	0.0015	     1	, 0.0104364	0.00692176	
 2.48851	-1.50615	,   2.5	  -1.5	0.0015	     1	,0.0114874	0.0061553	
 -2.49636	-0.504849	,  -2.5	  -0.5	0.0005	     1	,-0.00363663	 0.00484943	
 -1.49966	-0.503136	,  -1.5	  -0.5	0.0005	     1	,-0.000341124	  0.00313659	
-0.502271	-0.502242	,  -0.5	  -0.5	0.0005	     1	,0.00227146	0.00224205	
 0.496443	-0.501837	,   0.5	  -0.5	0.0005	     1	,0.00355711	0.00183682	
  1.49553	-0.501963	,   1.5	  -0.5	0.0005	     1	, 0.0044729	0.00196333	
  2.49321	-0.499952	,   2.5	  -0.5	0.0005	     1	,  0.00679156	-4.77965E-05	
-2.49276	0.503353	,   -2.5	    0.5	-0.0005	      1	,-0.00724346	-0.00335301	
-1.49439	0.502968	,   -1.5	    0.5	-0.0005	      1	,-0.00560693	 -0.0029683	
-0.496111	  0.50326	,   -0.5	    0.5	-0.0005	      1	,-0.00388882	-0.00326041	
0.502339	0.503011	,    0.5	    0.5	-0.0005	      1	,-0.00233887	-0.00301076	
 1.50069	0.503803	,    1.5	    0.5	-0.0005	      1	,-0.000693215	 -0.00380359	
 2.49777	0.504339	,    2.5	    0.5	-0.0005	      1	, 0.00222615	-0.00433951	
-2.4868	1.50958	,   -2.5	    1.5	-0.0015	      1	, -0.0132001	-0.00957916	
-1.48981	 1.51046	,   -1.5	    1.5	-0.0015	      1	,-0.0101865	-0.0104623	
-0.491271	  1.51088	,   -0.5	    1.5	-0.0015	      1	,-0.0087287	 -0.010876	
0.506868	 1.50997	,    0.5	    1.5	-0.0015	      1	,-0.00686831	-0.00996794	
1.50572	1.50962	,    1.5	    1.5	-0.0015	      1	,-0.00572266	-0.00962296	
2.50355	1.50907	,    2.5	    1.5	-0.0015	      1	,-0.00354894	-0.00907335	
-2.50241	 -1.5104	,  -2.5	  -1.5	0.0025	     1	,0.00240676	 0.0103977	
-1.50507	-1.50816	,  -1.5	  -1.5	0.0015	     1	,0.00506736	0.00816404	
-0.508077	 -1.50726	,  -0.5	  -1.5	0.0005	     1	,  0.008077	0.00725766	
0.492455	-1.50869	,    0.5	   -1.5	-0.0005	      1	,0.00754496	0.00868955	
 1.48967	-1.50697	,    1.5	   -1.5	-0.0015	      1	, 0.0103336	0.00697361	
 2.48886	-1.50624	,    2.5	   -1.5	-0.0025	      1	,  0.011141	0.00624273	
 -2.49633	-0.504773	,  -2.5	  -0.5	0.0025	     1	,-0.00366425	 0.00477346	
 -1.49963	-0.503339	,  -1.5	  -0.5	0.0015	     1	,-0.00037334	 0.00333867	
-0.502422	 -0.50206	,  -0.5	  -0.5	0.0005	     1	,0.00242237	0.00205974	
 0.496656	-0.501881	,    0.5	   -0.5	-0.0005	      1	,0.00334362	0.00188054	
  1.49512	-0.501086	,    1.5	   -0.5	-0.0015	      1	,0.00487426	0.00108554	
  2.49351	-0.500224	,    2.5	   -0.5	-0.0025	      1	, 0.00648814	0.000224482	
-2.49255	 0.50287	,  -2.5	   0.5	0.0025	     1	,-0.00744503	-0.00287006	
-1.49417	0.502542	,  -1.5	   0.5	0.0015	     1	,-0.00583099	-0.00254236	
-0.495818	 0.503315	,  -0.5	   0.5	0.0005	     1	,-0.00418202	-0.00331532	
0.50261	0.50294	,    0.5	    0.5	-0.0005	      1	,-0.00261014	-0.00294019	
1.50116	0.50398	,    1.5	    0.5	-0.0015	      1	,-0.00115589	-0.00397986	
 2.49809	0.504203	,    2.5	    0.5	-0.0025	      1	, 0.00190654	-0.00420261	
-2.48636	 1.50926	,  -2.5	   1.5	0.0025	     1	, -0.0136397	-0.00926168	
-1.48956	 1.51024	,  -1.5	   1.5	0.0015	     1	,-0.0104413	-0.0102352	
-0.491552	  1.51058	,  -0.5	   1.5	0.0005	     1	,-0.00844738	   -0.01058	
0.506809	 1.51024	,    0.5	    1.5	-0.0005	      1	,-0.00680896	  -0.010242	
1.50567	1.50979	,    1.5	    1.5	-0.0015	      1	, -0.0056749	-0.00978693	
2.50366	1.50893	,    2.5	    1.5	-0.0025	      1	,-0.00365722	-0.00893157	
-2.50231	-1.51007	,-2.5	-1.5	   0	   1	,0.00230591	  0.010074	
-1.50498	-1.50845	,-1.5	-1.5	   0	   1	,0.00498196	0.00844765	
-0.507929	  -1.5071	,-0.5	-1.5	   0	   1	, 0.0079285	0.00710049	
0.491144	-1.50652	, 0.5	-1.5	   0	   1	,0.00885565	  0.006521	
1.48962	-1.5068	, 1.5	-1.5	   0	   1	, 0.0103785	0.00679891	
 2.48849	-1.50629	, 2.5	-1.5	   0	   1	, 0.0115115	0.00628717	
 -2.49625	-0.504802	,-2.5	-0.5	   0	   1	,-0.00375115	 0.00480174	
 -1.49963	-0.503206	,-1.5	-0.5	   0	   1	,-0.000368433	  0.00320641	
 -0.50245	-0.502102	,-0.5	-0.5	   0	   1	,0.00245044	0.00210197	
 0.496553	-0.501821	, 0.5	-0.5	   0	   1	,0.00344679	0.00182077	
  1.49491	-0.501146	, 1.5	-0.5	   0	   1	,0.00509304	0.00114594	
  2.49335	-0.500127	, 2.5	-0.5	   0	   1	, 0.00664764	0.000127239	
-2.49249	0.503314	,-2.5	 0.5	   0	   1	,-0.00750793	 -0.0033139	
-1.49461	0.503613	,-1.5	 0.5	   0	   1	,-0.00539027	-0.00361326	
-0.495946	  0.50308	,-0.5	 0.5	   0	   1	,-0.00405393	 -0.0030798	
0.502389	0.503066	,0.5	0.5	  0	  1	,-0.00238936	-0.00306648	
 1.50084	0.504074	,1.5	0.5	  0	  1	,-0.000836575	 -0.00407441	
   2.498	0.504419	,2.5	0.5	  0	  1	, 0.00200241	-0.00441878	
-2.48638	 1.50937	,-2.5	 1.5	   0	   1	, -0.0136194	-0.00937286	
-1.4896	1.51011	,-1.5	 1.5	   0	   1	, -0.010397	-0.0101113	
-0.490872	  1.51027	,-0.5	 1.5	   0	   1	,-0.00912833	 -0.0102695	
0.506642	 1.51061	,0.5	1.5	  0	  1	,-0.00664168	 -0.0106113	
1.50577	 1.5097	,1.5	1.5	  0	  1	,-0.00577178	-0.00969914	
2.50345	1.50959	,2.5	1.5	  0	  1	,-0.00344623	 -0.0095948	


2017/06/20 13:54:10.8045(c1CalibrationProcess)GENERIC_MESSAGE,Before,  0.735291	  0.128877	 0.0396013	-0.0509154	 -0.035147	0.00139668	
2017/06/20 13:54:10.8045(c1CalibrationProcess)GENERIC_MESSAGE,After,   0.734994	   0.128167	  0.0396326	 -0.0287356	  0.0367099	0.000440084	
2017/06/20 13:54:10.8045(c1CalibrationProcess)GENERIC_MESSAGE,Error Vector,-0.000296743	-0.000710419	 5.63268E-06	   0.0222778	   0.0718124	  0.00270616	
2017/06/20 13:54:10.8045(c1CalibrationProcess)GENERIC_MESSAGE,Error Vector Norm,0.0752411688346568
2017/06/20 13:56:43.2032(c1CalibrationProcess)GENERIC_MESSAGE,Average,0.0079756167417362
Deviation,0.00365304325710172
Count,121
Data Pairs,Real,Ideal,Error
-2.50027	-1.51058	,-2.5	-1.5	   0	   1	,0.000272632	  0.0105843	
-2.50023	-1.51059	,   -2.5	   -1.5	-0.0015	      1	,0.000232167	  0.0105898	
-1.50249	-1.50931	,   -1.5	   -1.5	-0.0015	      1	,0.00249499	0.00930993	
-0.50491	-1.50863	,   -0.5	   -1.5	-0.0015	      1	,0.00491035	0.00862905	
0.494326	-1.50849	,    0.5	   -1.5	-0.0015	      1	,0.00567448	0.00848607	
 1.49305	-1.50863	,    1.5	   -1.5	-0.0015	      1	,0.00694527	0.00862875	
2.49208	-1.5095	,    2.5	   -1.5	-0.0015	      1	,0.00791861	0.00950043	
 -2.49604	-0.504625	,   -2.5	   -0.5	-0.0005	      1	,-0.00395985	  0.0046248	
 -1.49945	-0.503239	,   -1.5	   -0.5	-0.0005	      1	,-0.000547672	  0.00323883	
 -0.50149	-0.502733	,   -0.5	   -0.5	-0.0005	      1	,0.00149022	0.00273345	
 0.497547	-0.503064	,    0.5	   -0.5	-0.0005	      1	,0.00245271	0.00306408	
 1.49602	-0.50248	,    1.5	   -0.5	-0.0005	      1	, 0.0039817	0.00248052	
  2.49477	-0.502125	,    2.5	   -0.5	-0.0005	      1	,0.00522902	0.00212485	
-2.49175	 0.50095	,  -2.5	   0.5	0.0005	     1	, -0.00824778	-0.000950076	
 -1.4948	0.502012	,  -1.5	   0.5	0.0005	     1	,-0.00519754	-0.00201186	
-0.497128	 0.503305	,  -0.5	   0.5	0.0005	     1	,-0.00287182	-0.00330497	
0.501615	0.502577	,   0.5	   0.5	0.0005	     1	,-0.00161476	-0.00257697	
 1.50002	0.502846	,   1.5	   0.5	0.0005	     1	,-1.7217E-05	-0.00284659	
 2.49724	0.503289	,   2.5	   0.5	0.0005	     1	, 0.00275668	-0.00328928	
-2.48759	 1.50768	,  -2.5	   1.5	0.0015	     1	, -0.0124057	-0.00767739	
-1.49191	 1.51004	,  -1.5	   1.5	0.0015	     1	,-0.00809489	 -0.0100443	
-0.493769	  1.51079	,  -0.5	   1.5	0.0015	     1	,-0.00623115	 -0.0107936	
0.504248	 1.51038	,   0.5	   1.5	0.0015	     1	,-0.00424803	 -0.0103814	
1.50263	1.51144	,   1.5	   1.5	0.0015	     1	,-0.00262827	 -0.0114447	
2.50031	1.51043	,   2.5	   1.5	0.0015	     1	,-0.000313939	  -0.0104342	
-2.50029	-1.51056	,   -2.5	   -1.5	-0.0025	      1	,0.000293295	  0.0105554	
-1.50251	-1.50928	,   -1.5	   -1.5	-0.0015	      1	,0.00251312	0.00927843	
-0.505121	 -1.50858	,   -0.5	   -1.5	-0.0005	      1	, 0.0051208	0.00858198	
0.494228	-1.50842	,   0.5	  -1.5	0.0005	     1	,0.00577127	0.00841895	
 1.49312	-1.50869	,   1.5	  -1.5	0.0015	     1	,0.00687861	0.00869489	
 2.49224	-1.50945	,   2.5	  -1.5	0.0025	     1	,0.00775647	0.00944915	
 -2.49595	-0.504753	,   -2.5	   -0.5	-0.0025	      1	,-0.00404756	 0.00475303	
  -1.4993	-0.503464	,   -1.5	   -0.5	-0.0015	      1	,-0.000702333	  0.00346389	
-0.501635	-0.502912	,   -0.5	   -0.5	-0.0005	      1	,0.00163543	0.00291228	
 0.497665	-0.502997	,   0.5	  -0.5	0.0005	     1	,0.00233426	0.00299658	
  1.49625	-0.502656	,   1.5	  -0.5	0.0015	     1	,0.00375118	0.00265621	
  2.49522	-0.502113	,   2.5	  -0.5	0.0025	     1	,0.00478018	0.00211349	
-2.49175	0.500861	,   -2.5	    0.5	-0.0025	      1	, -0.00824419	-0.000860738	
-1.49466	0.502052	,   -1.5	    0.5	-0.0015	      1	,-0.00533727	-0.00205212	
-0.496921	 0.503076	,   -0.5	    0.5	-0.0005	      1	,-0.00307851	-0.00307628	
0.501579	0.502764	,   0.5	   0.5	0.0005	     1	,-0.00157919	 -0.0027642	
 1.50007	0.502912	,   1.5	   0.5	0.0015	     1	,-6.72767E-05	  -0.0029119	
 2.49722	0.503539	,   2.5	   0.5	0.0025	     1	, 0.00277399	-0.00353889	
-2.48843	 1.50854	,   -2.5	    1.5	-0.0025	      1	, -0.0115689	-0.00853646	
-1.49188	 1.50986	,   -1.5	    1.5	-0.0015	      1	,-0.00811693	-0.00986465	
-0.494081	  1.51093	,   -0.5	    1.5	-0.0005	      1	,-0.00591843	  -0.010931	
0.503973	 1.51052	,   0.5	   1.5	0.0005	     1	,-0.00397325	 -0.0105226	
1.50248	1.51101	,   1.5	   1.5	0.0015	     1	,-0.00248212	 -0.0110112	
2.50022	1.51071	,   2.5	   1.5	0.0025	     1	,-0.000223897	  -0.0107056	
-2.50018	-1.51067	,  -2.5	  -1.5	0.0015	     1	,0.000175122	  0.0106735	
-1.50237	-1.50918	,  -1.5	  -1.5	0.0015	     1	,0.00237021	0.00917689	
-0.504973	 -1.50834	,  -0.5	  -1.5	0.0015	     1	,0.00497261	0.00833897	
0.494317	-1.50831	,   0.5	  -1.5	0.0015	     1	,0.00568267	0.00831247	
 1.49313	-1.50839	,   1.5	  -1.5	0.0015	     1	,0.00687462	0.00839565	
 2.49228	-1.50968	,   2.5	  -1.5	0.0015	     1	,0.00771807	0.00967754	
 -2.49609	-0.504928	,  -2.5	  -0.5	0.0005	     1	,-0.00391177	 0.00492829	
 -1.49931	-0.503542	,  -1.5	  -0.5	0.0005	     1	,-0.000693478	  0.00354214	
-0.501482	-0.503075	,  -0.5	  -0.5	0.0005	     1	,0.00148226	0.00307543	
 0.497682	-0.503142	,   0.5	  -0.5	0.0005	     1	,0.00231764	0.00314217	
  1.49616	-0.502622	,   1.5	  -0.5	0.0005	     1	,0.00384321	0.00262258	
  2.49513	-0.502296	,   2.5	  -0.5	0.0005	     1	,0.00487054	0.00229637	
-2.49199	0.500816	,   -2.5	    0.5	-0.0005	      1	, -0.00801228	-0.000816671	
-1.49474	0.501928	,   -1.5	    0.5	-0.0005	      1	,-0.00526037	-0.00192811	
-0.497015	 0.503088	,   -0.5	    0.5	-0.0005	      1	,-0.00298465	-0.00308784	
0.501567	0.502661	,    0.5	    0.5	-0.0005	      1	,-0.00156652	-0.00266114	
 1.49992	0.502973	,    1.5	    0.5	-0.0005	      1	,8.20148E-05	-0.00297348	
 2.49756	0.503209	,    2.5	    0.5	-0.0005	      1	, 0.00243537	-0.00320908	
-2.48836	 1.50848	,   -2.5	    1.5	-0.0015	      1	, -0.0116354	-0.00847585	
-1.49161	 1.50888	,   -1.5	    1.5	-0.0015	      1	,-0.00838617	-0.00888174	
-0.493807	  1.51072	,   -0.5	    1.5	-0.0015	      1	,-0.00619349	 -0.0107252	
0.504195	 1.51009	,    0.5	    1.5	-0.0015	      1	,-0.0041951	-0.0100884	
